state,district,name
Uttarakhand,Tehri Garhwal,Jakhani Dhar
Uttarakhand,Tehri Garhwal,Tehri
Uttarakhand,Tehri Garhwal,Dhanaulti
Uttarakhand,Tehri Garhwal,Narendra Nagar
Uttarakhand,Dehradun,Dehradun
Uttarakhand,Dehradun,Chakrata
Uttarakhand,Dehradun,Tyuni
Uttarakhand,Dehradun,Kalsi
Uttarakhand,Dehradun,Vikas Nagar
Uttarakhand,Dehradun,Dehradun
Uttarakhand,Dehradun,Rishikesh
Uttarakhand,Garhwal,Garhwal
Uttarakhand,Garhwal,Srinagar
Uttarakhand,Garhwal,Pauri
Uttarakhand,Garhwal,Thailisain
Uttarakhand,Garhwal,Dhoomako
Uttarakhand,Garhwal,Lansdowne
Uttarakhand,Garhwal,Satpuli
Uttarakhand,Garhwal,Chaubatta Khal
Uttarakhand,Garhwal,Kotdwara
Uttarakhand,Garhwal,Yamkeshwar
Uttarakhand,Pithoragarh,Pithoragarh
Uttarakhand,Pithoragarh,Munsiari
Uttarakhand,Pithoragarh,Dharchula
Uttarakhand,Pithoragarh,Didiha
Uttarakhand,Pithoragarh,Berinag
Uttarakhand,Pithoragarh,Gangoliha
Uttarakhand,Pithoragarh,Pithoragarh
Uttarakhand,Bageshwar,Bageshwar
Uttarakhand,Bageshwar,Kapko
Uttarakhand,Bageshwar,Kanda
Uttarakhand,Bageshwar,Bageshwar
Uttarakhand,Bageshwar,Garud
Uttarakhand,Almora,Almora
Uttarakhand,Almora,Bhikiasain
Uttarakhand,Almora,Chaukhutiya
Uttarakhand,Almora,Sul
Uttarakhand,Almora,Ranikhe
Uttarakhand,Almora,Dwaraha
Uttarakhand,Almora,Someshwar
Uttarakhand,Almora,Jainti
Uttarakhand,Almora,Bhanoli
Uttarakhand,Champawat,Champawa
Uttarakhand,Champawat,Pati
Uttarakhand,Champawat,Lohagha
Uttarakhand,Champawat,Poornagiri
Uttarakhand,Nainital,Nainital
Uttarakhand,Nainital,Kosya Kutauli
Uttarakhand,Nainital,Betalgha
Uttarakhand,Nainital,Dhari
Uttarakhand,Nainital,Haldwani
Uttarakhand,Nainital,Ramnagar
Uttarakhand,Nainital,Kaladhungi
Uttarakhand,Nainital,Lalkuan
Uttarakhand,Udham Singh Nagar,Udham Singh Nagar
Uttarakhand,Udham Singh Nagar,Kashipur
Uttarakhand,Udham Singh Nagar,Jaspur
Uttarakhand,Udham Singh Nagar,Bajpur
Uttarakhand,Udham Singh Nagar,Kichha
Uttarakhand,Udham Singh Nagar,Gadarpur
Uttarakhand,Udham Singh Nagar,Sitarganj
Uttarakhand,Udham Singh Nagar,Khatima
Uttarakhand,Haridwar,Hardwar
Uttarakhand,Haridwar,Roorkee
Uttarakhand,Haridwar,Laksar
Uttar Pradesh,Saharanpur,Saharanpur
Uttar Pradesh,Saharanpur,Beha
Uttar Pradesh,Saharanpur,Nakur
Uttar Pradesh,Saharanpur,Deoband
Uttar Pradesh,Saharanpur,Rampur Maniharan
Uttar Pradesh,Muzaffarnagar,Muzaffarnagar
Uttar Pradesh,Muzaffarnagar,Kairana
Uttar Pradesh,Muzaffarnagar,Shamli
Uttar Pradesh,Muzaffarnagar,Budhana
Uttar Pradesh,Muzaffarnagar,Khatauli
Uttar Pradesh,Muzaffarnagar,Jansath
Uttar Pradesh,Bijnor,Bijnor
Uttar Pradesh,Bijnor,Najibabad
Uttar Pradesh,Bijnor,Nagina
Uttar Pradesh,Bijnor,Dhampur
Uttar Pradesh,Bijnor,Chandpur
Uttar Pradesh,Moradabad,Moradabad
Uttar Pradesh,Moradabad,Thakurdwara
Uttar Pradesh,Moradabad,Kanth
Uttar Pradesh,Moradabad,Bilari
Uttar Pradesh,Moradabad,Sambhal
Uttar Pradesh,Moradabad,Chandausi
Uttar Pradesh,Rampur,Rampur
Uttar Pradesh,Rampur,Suar
Uttar Pradesh,Rampur,Tanda
Uttar Pradesh,Rampur,Bilaspur
Uttar Pradesh,Rampur,Shahabad
Uttar Pradesh,Rampur,Milak
Uttar Pradesh,Jyotiba Phule Nagar,Jyotiba Phule Nagar
Uttar Pradesh,Jyotiba Phule Nagar,Dhanaura
Uttar Pradesh,Jyotiba Phule Nagar,Amroha
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur
Uttar Pradesh,Meerut,Meeru
Uttar Pradesh,Meerut,Sardhana
Uttar Pradesh,Meerut,Mawana
Uttar Pradesh,Baghpat,Baghpa
Uttar Pradesh,Baghpat,Barau
Uttar Pradesh,Baghpat,Khekada
Uttar Pradesh,Ghaziabad,Ghaziabad
Uttar Pradesh,Ghaziabad,Modinagar
Uttar Pradesh,Ghaziabad,Hapur
Uttar Pradesh,Ghaziabad,Garhmukteshwar
Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar
Uttar Pradesh,Gautam Buddha Nagar,Dadri
Uttar Pradesh,Gautam Buddha Nagar,Jewar
Uttar Pradesh,Bulandshahr,Bulandshahr
Uttar Pradesh,Bulandshahr,Sikandrabad
Uttar Pradesh,Bulandshahr,Bulandshahr
Uttar Pradesh,Bulandshahr,Siana
Uttar Pradesh,Bulandshahr,Anupshahr
Uttar Pradesh,Bulandshahr,Debai
Uttar Pradesh,Bulandshahr,Shikarpur
Uttar Pradesh,Bulandshahr,Khurja
Uttar Pradesh,Aligarh,Aligarh
Uttar Pradesh,Aligarh,Khair
Uttar Pradesh,Aligarh,Gabhana
Uttar Pradesh,Aligarh,Atrauli
Uttar Pradesh,Aligarh,Koil
Uttar Pradesh,Aligarh,Iglas
Uttar Pradesh,Mahamaya Nagar,Mahamaya Nagar
Uttar Pradesh,Mahamaya Nagar,Sasni
Uttar Pradesh,Mahamaya Nagar,Sikandra Rao
Uttar Pradesh,Mahamaya Nagar,Hathras
Uttar Pradesh,Mahamaya Nagar,Sadabad
Uttar Pradesh,Mathura,Mathura
Uttar Pradesh,Mathura,Chhata
Uttar Pradesh,Mathura,Ma
Uttar Pradesh,Mathura,Mahavan
Uttar Pradesh,Agra,Agra
Uttar Pradesh,Agra,Etmadpur
Uttar Pradesh,Agra,Kiraoli
Uttar Pradesh,Agra,Kheragarh
Uttar Pradesh,Agra,Fatehabad
Uttar Pradesh,Agra,Bah
Uttar Pradesh,Firozabad,Firozabad
Uttar Pradesh,Firozabad,Tundla
Uttar Pradesh,Firozabad,Jasrana
Uttar Pradesh,Firozabad,Shikohabad
Uttar Pradesh,Mainpuri,Mainpuri
Uttar Pradesh,Mainpuri,Karhal
Uttar Pradesh,Mainpuri,Bhogaon
Uttar Pradesh,Budaun,Budaun
Uttar Pradesh,Budaun,Gunnaur
Uttar Pradesh,Budaun,Bisauli
Uttar Pradesh,Budaun,Bilsi
Uttar Pradesh,Budaun,Sahaswan
Uttar Pradesh,Budaun,Dataganj
Uttar Pradesh,Bareilly,Bareilly
Uttar Pradesh,Bareilly,Baheri
Uttar Pradesh,Bareilly,Meerganj
Uttar Pradesh,Bareilly,Aonla
Uttar Pradesh,Bareilly,Bareilly
Uttar Pradesh,Bareilly,Nawabganj
Uttar Pradesh,Bareilly,Faridpur
Uttar Pradesh,Pilibhit,Pilibhi
Uttar Pradesh,Pilibhit,Pilibhi
Uttar Pradesh,Pilibhit,Bisalpur
Uttar Pradesh,Pilibhit,Puranpur
Uttar Pradesh,Shahjahanpur,Shahjahanpur
Uttar Pradesh,Shahjahanpur,Powayan
Uttar Pradesh,Shahjahanpur,Tilhar
Uttar Pradesh,Shahjahanpur,Jalalabad
Uttar Pradesh,Kheri,Kheri
Uttar Pradesh,Kheri,Nighasan
Uttar Pradesh,Kheri,Palia
Uttar Pradesh,Kheri,Gola Gokaran Nath
Uttar Pradesh,Kheri,Mohammdi
Uttar Pradesh,Kheri,Lakhimpur
Uttar Pradesh,Kheri,Dhaurahara
Uttar Pradesh,Sitapur,Sitapur
Uttar Pradesh,Sitapur,Misrikh
Uttar Pradesh,Sitapur,Laharpur
Uttar Pradesh,Sitapur,Biswan
Uttar Pradesh,Sitapur,Mahmudabad
Uttar Pradesh,Sitapur,Sidhauli
Uttar Pradesh,Hardoi,Hardoi
Uttar Pradesh,Hardoi,Shahabad
Uttar Pradesh,Hardoi,Sawayajpur
Uttar Pradesh,Hardoi,Hardoi
Uttar Pradesh,Hardoi,Bilgram
Uttar Pradesh,Hardoi,Sandila
Uttar Pradesh,Unnao,Unnao
Uttar Pradesh,Unnao,Safipur
Uttar Pradesh,Unnao,Hasanganj
Uttar Pradesh,Unnao,Purwa
Uttar Pradesh,Unnao,Bighapur
Uttar Pradesh,Lucknow,Lucknow
Uttar Pradesh,Lucknow,Malihabad
Uttar Pradesh,Lucknow,Bakshi Ka Talab
Uttar Pradesh,Lucknow,Mohanlalganj
Uttar Pradesh,Rae Bareli,Rae Bareli
Uttar Pradesh,Rae Bareli,Maharajganj
Uttar Pradesh,Rae Bareli,Tiloi
Uttar Pradesh,Rae Bareli,Rae Bareli
Uttar Pradesh,Rae Bareli,Lalganj
Uttar Pradesh,Rae Bareli,Dalmau
Uttar Pradesh,Rae Bareli,Unchahar
Uttar Pradesh,Rae Bareli,Salon
Uttar Pradesh,Farrukhabad,Farrukhabad
Uttar Pradesh,Farrukhabad,Kaimganj
Uttar Pradesh,Farrukhabad,Amritpur
Uttar Pradesh,Farrukhabad,Farrukhabad
Uttar Pradesh,Kannauj,Kannauj
Uttar Pradesh,Kannauj,Chhibramau
Uttar Pradesh,Kannauj,Tirwa
Uttar Pradesh,Etawah,Etawah
Uttar Pradesh,Etawah,Jaswantnagar
Uttar Pradesh,Etawah,Saifai
Uttar Pradesh,Etawah,Bharthana
Uttar Pradesh,Etawah,Chakarnagar
Uttar Pradesh,Auraiya,Auraiya
Uttar Pradesh,Auraiya,Bidhuna
Uttar Pradesh,Auraiya,Auraiya
Uttar Pradesh,Kanpur Dehat,Kanpur Deha
Uttar Pradesh,Kanpur Dehat,Rasulabad
Uttar Pradesh,Kanpur Dehat,Derapur
Uttar Pradesh,Kanpur Dehat,Akbarpur
Uttar Pradesh,Kanpur Dehat,Bhognipur
Uttar Pradesh,Kanpur Dehat,Sikandra
Uttar Pradesh,Kanpur Nagar,Kanpur Nagar
Uttar Pradesh,Kanpur Nagar,Bilhaur
Uttar Pradesh,Kanpur Nagar,Kanpur
Uttar Pradesh,Kanpur Nagar,Ghatampur
Uttar Pradesh,Jalaun,Jalaun
Uttar Pradesh,Jalaun,Madhogarh
Uttar Pradesh,Jalaun,Jalaun
Uttar Pradesh,Jalaun,Kalpi
Uttar Pradesh,Jalaun,Orai
Uttar Pradesh,Jalaun,Konch
Uttar Pradesh,Jhansi,Jhansi
Uttar Pradesh,Jhansi,Moth
Uttar Pradesh,Jhansi,Garautha
Uttar Pradesh,Jhansi,Tahrauli
Uttar Pradesh,Jhansi,Mauranipur
Uttar Pradesh,Lalitpur,Lalitpur
Uttar Pradesh,Lalitpur,Talbeha
Uttar Pradesh,Lalitpur,Lalitpur
Uttar Pradesh,Lalitpur,Mahroni
Uttar Pradesh,Hamirpur,Hamirpur
Uttar Pradesh,Hamirpur,Rath
Uttar Pradesh,Hamirpur,Sarila
Uttar Pradesh,Hamirpur,Maudaha
Uttar Pradesh,Mahoba,Mahoba
Uttar Pradesh,Mahoba,Kulpahar
Uttar Pradesh,Mahoba,Charkhari
Uttar Pradesh,Mahoba,Mahoba
Uttar Pradesh,Banda,Banda
Uttar Pradesh,Banda,Baberu
Uttar Pradesh,Banda,Atarra
Uttar Pradesh,Banda,Naraini
Uttar Pradesh,Chitrakoot,Chitrakoo
Uttar Pradesh,Chitrakoot,Karwi
Uttar Pradesh,Chitrakoot,Mau
Uttar Pradesh,Fatehpur,Fatehpur
Uttar Pradesh,Fatehpur,Bindki
Uttar Pradesh,Fatehpur,Khaga
Uttar Pradesh,Pratapgarh,Pratapgarh
Uttar Pradesh,Pratapgarh,Lalganj
Uttar Pradesh,Pratapgarh,Kunda
Uttar Pradesh,Pratapgarh,Patti
Uttar Pradesh,Pratapgarh,Raniganj
Uttar Pradesh,Kaushambi,Kaushambi
Uttar Pradesh,Kaushambi,Sirathu
Uttar Pradesh,Kaushambi,Manjhanpur
Uttar Pradesh,Kaushambi,Chail
Uttar Pradesh,Allahabad,Allahabad
Uttar Pradesh,Allahabad,Soraon
Uttar Pradesh,Allahabad,Phulpur
Uttar Pradesh,Allahabad,Allahabad
Uttar Pradesh,Allahabad,Bara
Uttar Pradesh,Allahabad,Karchhana
Uttar Pradesh,Allahabad,Handia
Uttar Pradesh,Allahabad,Meja
Uttar Pradesh,Allahabad,Koraon
Uttar Pradesh,Bara Banki,Bara Banki
Uttar Pradesh,Bara Banki,Fatehpur
Uttar Pradesh,Bara Banki,Ramnagar
Uttar Pradesh,Bara Banki,Nawabganj
Uttar Pradesh,Bara Banki,Sirauli Gauspur
Uttar Pradesh,Bara Banki,Ramsanehigha
Uttar Pradesh,Bara Banki,Haidergarh
Uttar Pradesh,Faizabad,Faizabad
Uttar Pradesh,Faizabad,Rudauli
Uttar Pradesh,Faizabad,Milkipur
Uttar Pradesh,Faizabad,Sohawal
Uttar Pradesh,Faizabad,Bikapur
Uttar Pradesh,Ambedkar Nagar,Ambedkar Nagar
Uttar Pradesh,Ambedkar Nagar,Tanda
Uttar Pradesh,Ambedkar Nagar,Allapur
Uttar Pradesh,Ambedkar Nagar,Jalalpur
Uttar Pradesh,Ambedkar Nagar,Akbarpur
Uttar Pradesh,Ambedkar Nagar,Bhiti
Uttar Pradesh,Sultanpur,Sultanpur
Uttar Pradesh,Sultanpur,Musafirkhana
Uttar Pradesh,Sultanpur,Gauriganj
Uttar Pradesh,Sultanpur,Amethi
Uttar Pradesh,Sultanpur,Jaisinghpur
Uttar Pradesh,Sultanpur,Lambhua
Uttar Pradesh,Sultanpur,Kadipur
Uttar Pradesh,Bahraich,Bahraich
Uttar Pradesh,Bahraich,Nanpara
Uttar Pradesh,Bahraich,Mahasi
Uttar Pradesh,Bahraich,Kaiserganj
Uttar Pradesh,Shrawasti,Shrawasti
Uttar Pradesh,Shrawasti,Bhinga
Uttar Pradesh,Shrawasti,Ikauna
Uttar Pradesh,Balrampur,Balrampur
Uttar Pradesh,Balrampur,Tulsipur
Uttar Pradesh,Balrampur,Utraula
Uttar Pradesh,Gonda,Gonda
Uttar Pradesh,Gonda,Gonda
Uttar Pradesh,Gonda,Colonelganj
Uttar Pradesh,Gonda,Tarabganj
Uttar Pradesh,Gonda,Mankapur
Uttar Pradesh,Siddharthnagar,Siddharthnagar
Uttar Pradesh,Siddharthnagar,Shohratgarh
Uttar Pradesh,Siddharthnagar,Naugarh
Uttar Pradesh,Siddharthnagar,Bansi
Uttar Pradesh,Siddharthnagar,Itwa
Uttar Pradesh,Siddharthnagar,Domariyaganj
Uttar Pradesh,Basti,Basti
Uttar Pradesh,Basti,Bhanpur
Uttar Pradesh,Basti,Harraiya
Uttar Pradesh,Basti,Rudhauli
Uttar Pradesh,Sant Kabir Nagar,Sant Kabir Nagar
Uttar Pradesh,Sant Kabir Nagar,Mehdawal
Uttar Pradesh,Sant Kabir Nagar,Khalilabad
Uttar Pradesh,Sant Kabir Nagar,Ghanghata
Uttar Pradesh,Mahrajganj,Mahrajganj
Uttar Pradesh,Mahrajganj,Nautanwa
Uttar Pradesh,Mahrajganj,Nichlaul
Uttar Pradesh,Mahrajganj,Pharenda
Uttar Pradesh,Mahrajganj,Maharajganj
Uttar Pradesh,Gorakhpur,Gorakhpur
Uttar Pradesh,Gorakhpur,Campierganj
Uttar Pradesh,Gorakhpur,Sahjanwa
Uttar Pradesh,Gorakhpur,Chauri Chaura
Uttar Pradesh,Gorakhpur,Bansgaon
Uttar Pradesh,Gorakhpur,Khajni
Uttar Pradesh,Gorakhpur,Gola
Uttar Pradesh,Kushinagar,Kushinagar
Uttar Pradesh,Kushinagar,Padrauna
Uttar Pradesh,Kushinagar,Hata
Uttar Pradesh,Kushinagar,Kasya
Uttar Pradesh,Kushinagar,Tamkuhi Raj
Uttar Pradesh,Deoria,Deoria
Uttar Pradesh,Deoria,Rudrapur
Uttar Pradesh,Deoria,Barhaj
Uttar Pradesh,Deoria,Salempur
Uttar Pradesh,Deoria,Bhatpar Rani
Uttar Pradesh,Azamgarh,Azamgarh
Uttar Pradesh,Azamgarh,Burhanpur
Uttar Pradesh,Azamgarh,Sagri
Uttar Pradesh,Azamgarh,Azamgarh
Uttar Pradesh,Azamgarh,Nizamabad
Uttar Pradesh,Azamgarh,Phulpur
Uttar Pradesh,Azamgarh,Lalganj
Uttar Pradesh,Azamgarh,Mehnagar
Uttar Pradesh,Mau,Mau
Uttar Pradesh,Mau,Ghosi
Uttar Pradesh,Mau,Madhuban
Uttar Pradesh,Mau,Maunath Bhanjan
Uttar Pradesh,Mau,Muhammadabad Gohna
Uttar Pradesh,Ballia,Ballia
Uttar Pradesh,Ballia,Belthara Road
Uttar Pradesh,Ballia,Sikanderpur
Uttar Pradesh,Ballia,Rasra
Uttar Pradesh,Ballia,Bansdih
Uttar Pradesh,Ballia,Bairia
Uttar Pradesh,Jaunpur,Jaunpur
Uttar Pradesh,Jaunpur,Shahganj
Uttar Pradesh,Jaunpur,Badlapur
Uttar Pradesh,Jaunpur,Machhlishahr
Uttar Pradesh,Jaunpur,Jaunpur
Uttar Pradesh,Jaunpur,Mariahu
Uttar Pradesh,Jaunpur,Keraka
Uttar Pradesh,Ghazipur,Ghazipur
Uttar Pradesh,Ghazipur,Jakhania
Uttar Pradesh,Ghazipur,Saidpur
Uttar Pradesh,Ghazipur,Mohammadabad
Uttar Pradesh,Ghazipur,Zamania
Uttar Pradesh,Chandauli,Chandauli
Uttar Pradesh,Chandauli,Sakaldiha
Uttar Pradesh,Chandauli,Chakia
Uttar Pradesh,Varanasi,Varanasi
Uttar Pradesh,Varanasi,Pindra
Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),Sant Ravidas Nagar (Bhadohi
Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),Bhadohi
Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),Gyanpur
Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),Aurai
Uttar Pradesh,Mirzapur,Mirzapur
Uttar Pradesh,Mirzapur,Lalganj
Uttar Pradesh,Mirzapur,Marihan
Uttar Pradesh,Mirzapur,Chunar
Uttar Pradesh,Sonbhadra,Sonbhadra
Uttar Pradesh,Sonbhadra,Ghorawal
Uttar Pradesh,Sonbhadra,Robertsganj
Uttar Pradesh,Sonbhadra,Dudhi
Uttar Pradesh,Etah,Etah
Uttar Pradesh,Etah,Aliganj
Uttar Pradesh,Etah,Jalesar
Uttar Pradesh,Kanshiram Nagar,Kanshiram Nagar
Uttar Pradesh,Kanshiram Nagar,Kasganj
Uttar Pradesh,Kanshiram Nagar,Sahawar
Uttar Pradesh,Kanshiram Nagar,Patiyali
West Bengal,Darjiling,Darjiling
West Bengal,Darjiling,Darjeeling Pulbazar
West Bengal,Darjiling,Rangli Ranglio
West Bengal,Darjiling,Kalimpong -I
West Bengal,Darjiling,Kalimpong - II
West Bengal,Darjiling,Gorubathan
West Bengal,Darjiling,Jorebunglow Sukiapokhri
West Bengal,Darjiling,Mirik
West Bengal,Darjiling,Kurseong
West Bengal,Darjiling,Matigara
West Bengal,Darjiling,Naxalbari
West Bengal,Darjiling,Phansidewa
West Bengal,Darjiling,Kharibari
West Bengal,Jalpaiguri,Jalpaiguri
West Bengal,Jalpaiguri,Rajganj
West Bengal,Jalpaiguri,Mal
West Bengal,Jalpaiguri,Matiali
West Bengal,Jalpaiguri,Nagrakata
West Bengal,Jalpaiguri,Madariha
West Bengal,Jalpaiguri,Kalchini
West Bengal,Jalpaiguri,Kumargram
West Bengal,Jalpaiguri,Alipurduar - I
West Bengal,Jalpaiguri,Alipurduar - II
West Bengal,Jalpaiguri,Falakata
West Bengal,Jalpaiguri,Dhupguri
West Bengal,Jalpaiguri,Maynaguri
West Bengal,Jalpaiguri,Jalpaiguri
West Bengal,Koch Bihar,Koch Bihar
West Bengal,Koch Bihar,Haldibari
West Bengal,Koch Bihar,Mekliganj
West Bengal,Koch Bihar,Mathabhanga - I
West Bengal,Koch Bihar,Mathabhanga - II
West Bengal,Koch Bihar,Cooch Behar - I
West Bengal,Koch Bihar,Cooch Behar - II
West Bengal,Koch Bihar,Tufanganj - I
West Bengal,Koch Bihar,Tufanganj - II
West Bengal,Koch Bihar,Dinhata - I
West Bengal,Koch Bihar,Dinhata - II
West Bengal,Koch Bihar,Sitai
West Bengal,Koch Bihar,Sitalkuchi
West Bengal,Uttar Dinajpur,Uttar Dinajpur
West Bengal,Uttar Dinajpur,Chopra
West Bengal,Uttar Dinajpur,Islampur
West Bengal,Uttar Dinajpur,Goalpokhar - I
West Bengal,Uttar Dinajpur,Goalpokhar - II
West Bengal,Uttar Dinajpur,Karandighi
West Bengal,Uttar Dinajpur,Raiganj
West Bengal,Uttar Dinajpur,Hemtabad
West Bengal,Uttar Dinajpur,Kaliaganj
West Bengal,Uttar Dinajpur,Itahar
West Bengal,Dakshin Dinajpur,Dakshin Dinajpur
West Bengal,Dakshin Dinajpur,Kushmundi
West Bengal,Dakshin Dinajpur,Gangarampur
West Bengal,Dakshin Dinajpur,Kumarganj
West Bengal,Dakshin Dinajpur,Hilli
West Bengal,Dakshin Dinajpur,Balurgha
West Bengal,Dakshin Dinajpur,Tapan
West Bengal,Dakshin Dinajpur,Bansihari
West Bengal,Dakshin Dinajpur,Harirampur
West Bengal,Maldah,Maldah
West Bengal,Maldah,Harischandrapur - I
West Bengal,Maldah,Harischandrapur - II
West Bengal,Maldah,Chanchal - I
West Bengal,Maldah,Chanchal - II
West Bengal,Maldah,Ratua - I
West Bengal,Maldah,Ratua - II
West Bengal,Maldah,Gazole
West Bengal,Maldah,Bamangola
West Bengal,Maldah,Habibpur
West Bengal,Maldah,Maldah (Old
West Bengal,Maldah,English Bazar
West Bengal,Maldah,Manikchak
West Bengal,Maldah,Kaliachak - I
West Bengal,Maldah,Kaliachak - II
West Bengal,Maldah,Kaliachak - III
West Bengal,Murshidabad,Murshidabad
West Bengal,Murshidabad,Farakka
West Bengal,Murshidabad,Samserganj
West Bengal,Murshidabad,Suti - I
West Bengal,Murshidabad,Suti - II
West Bengal,Murshidabad,Raghunathganj - I
West Bengal,Murshidabad,Raghunathganj - II
West Bengal,Murshidabad,Lalgola
West Bengal,Murshidabad,Sagardighi
West Bengal,Murshidabad,Bhagawangola - I
West Bengal,Murshidabad,Bhagawangola - II
West Bengal,Murshidabad,Raninagar - II
West Bengal,Murshidabad,Jalangi
West Bengal,Murshidabad,Domkal
West Bengal,Murshidabad,Raninagar - I
West Bengal,Murshidabad,Murshidabad Jiaganj
West Bengal,Murshidabad,Nabagram
West Bengal,Murshidabad,Khargram
West Bengal,Murshidabad,Kandi
West Bengal,Murshidabad,Berhampore
West Bengal,Murshidabad,Hariharpara
West Bengal,Murshidabad,Nawda
West Bengal,Murshidabad,Beldanga - I
West Bengal,Murshidabad,Beldanga - II
West Bengal,Murshidabad,Bharatpur - II
West Bengal,Murshidabad,Bharatpur - I
West Bengal,Murshidabad,Burwan
West Bengal,Birbhum,Birbhum
West Bengal,Birbhum,Murarai - I
West Bengal,Birbhum,Murarai - II
West Bengal,Birbhum,Nalhati - I
West Bengal,Birbhum,Nalhati - II
West Bengal,Birbhum,Rampurhat - I
West Bengal,Birbhum,Rampurhat - II
West Bengal,Birbhum,Mayureswar - I
West Bengal,Birbhum,Mayureswar - II
West Bengal,Birbhum,Mohammad Bazar
West Bengal,Birbhum,Rajnagar
West Bengal,Birbhum,Suri - I
West Bengal,Birbhum,Suri - II
West Bengal,Birbhum,Sainthia
West Bengal,Birbhum,Labpur
West Bengal,Birbhum,Nanoor
West Bengal,Birbhum,Bolpur Sriniketan
West Bengal,Birbhum,Illambazar
West Bengal,Birbhum,Dubrajpur
West Bengal,Birbhum,Khoyrasol
West Bengal,Barddhaman,Barddhaman
West Bengal,Barddhaman,Salanpur
West Bengal,Barddhaman,Barabani
West Bengal,Barddhaman,Jamuria
West Bengal,Barddhaman,Raniganj
West Bengal,Barddhaman,Ondal
West Bengal,Barddhaman,Pandabeswar
West Bengal,Barddhaman,Faridpur Durgapur
West Bengal,Barddhaman,Kanksa
West Bengal,Barddhaman,Ausgram - II
West Bengal,Barddhaman,Ausgram - I
West Bengal,Barddhaman,Mangolkote
West Bengal,Barddhaman,Ketugram - I
West Bengal,Barddhaman,Ketugram - II
West Bengal,Barddhaman,Katwa - I
West Bengal,Barddhaman,Katwa - II
West Bengal,Barddhaman,Purbasthali - I
West Bengal,Barddhaman,Purbasthali - II
West Bengal,Barddhaman,Manteswar
West Bengal,Barddhaman,Bhatar
West Bengal,Barddhaman,Galsi - I
West Bengal,Barddhaman,Galsi - II
West Bengal,Barddhaman,Burdwan - I
West Bengal,Barddhaman,Burdwan - II
West Bengal,Barddhaman,Memari - I
West Bengal,Barddhaman,Memari - II
West Bengal,Barddhaman,Kalna - I
West Bengal,Barddhaman,Kalna - II
West Bengal,Barddhaman,Jamalpur
West Bengal,Barddhaman,Raina - I
West Bengal,Barddhaman,Khandaghosh
West Bengal,Barddhaman,Raina - II
West Bengal,Nadia,Nadia
West Bengal,Nadia,Karimpur - I
West Bengal,Nadia,Karimpur - II
West Bengal,Nadia,Tehatta - I
West Bengal,Nadia,Tehatta - II
West Bengal,Nadia,Kaliganj
West Bengal,Nadia,Nakashipara
West Bengal,Nadia,Chapra
West Bengal,Nadia,Krishnagar - II
West Bengal,Nadia, Nabadwip
West Bengal,Nadia,Krishnagar - I
West Bengal,Nadia,Krishnaganj
West Bengal,Nadia,Hanskhali
West Bengal,Nadia,Santipur
West Bengal,Nadia,Ranaghat - I
West Bengal,Nadia,Ranaghat - II
West Bengal,Nadia,Chakdah
West Bengal,Nadia,Haringhata
West Bengal,North Twenty Four Parganas,North Twenty Four Parganas
West Bengal,North Twenty Four Parganas,Bagda
West Bengal,North Twenty Four Parganas,Bongaon
West Bengal,North Twenty Four Parganas,Gaighata
West Bengal,North Twenty Four Parganas,Swarupnagar
West Bengal,North Twenty Four Parganas,Habra - I
West Bengal,North Twenty Four Parganas,Habra - II
West Bengal,North Twenty Four Parganas,Amdanga
West Bengal,North Twenty Four Parganas,Barrackpur - I
West Bengal,North Twenty Four Parganas,Barrackpur - II
West Bengal,North Twenty Four Parganas,Barasat - I
West Bengal,North Twenty Four Parganas,Barasat - II
West Bengal,North Twenty Four Parganas,Deganga
West Bengal,North Twenty Four Parganas,Baduria
West Bengal,North Twenty Four Parganas,Basirhat - I
West Bengal,North Twenty Four Parganas,Basirhat - II
West Bengal,North Twenty Four Parganas,Haroa
West Bengal,North Twenty Four Parganas,Rajarha
West Bengal,North Twenty Four Parganas,Minakhan
West Bengal,North Twenty Four Parganas,Sandeshkhali - I
West Bengal,North Twenty Four Parganas,Sandeshkhali - II
West Bengal,North Twenty Four Parganas,Hasnabad
West Bengal,North Twenty Four Parganas,Hingalganj
West Bengal,Hugli,Hugli
West Bengal,Hugli,Goghat - I
West Bengal,Hugli,Goghat - II
West Bengal,Hugli,Arambag
West Bengal,Hugli,Pursura
West Bengal,Hugli,Tarakeswar
West Bengal,Hugli,Dhaniakhali
West Bengal,Hugli,Pandua
West Bengal,Hugli,Balagarh
West Bengal,Hugli,Chinsurah - Magra
West Bengal,Hugli,Polba - Dadpur
West Bengal,Hugli,Haripal
West Bengal,Hugli,Singur
West Bengal,Hugli,Serampur Uttarpara
West Bengal,Hugli,Chanditala - I
West Bengal,Hugli,Chanditala - II
West Bengal,Hugli,Jangipara
West Bengal,Hugli,Khanakul - I
West Bengal,Hugli,Khanakul - II
West Bengal,Bankura,Bankura
West Bengal,Bankura,Saltora
West Bengal,Bankura,Mejhia
